State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,lat,lon,NDVI,ndvi_mean,NDVI_Mean,Weather_Temp
Uttar Pradesh,Agra,Fatehabad,Potato,Desi,FAQ,14/08/2025,700.0,1200.0,900.0,27.1752554,78.0098161,,,0.523,17.05
Uttar Pradesh,Aligarh,Charra,Wheat,Dara,FAQ,14/08/2025,2500.0,2520.0,2510.0,27.8761073,78.1358153,,,0.653,17.616666666666667
Uttar Pradesh,Aligarh,Khair,Brinjal,Round/Long,FAQ,14/08/2025,1000.0,1200.0,1100.0,27.8761073,78.1358153,,,0.622,17.616666666666667
Uttar Pradesh,Amethi,Sultanpur,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,2350.0,2430.0,2400.0,26.346274,81.6252039,,,0.544,19.770833333333332
Uttar Pradesh,Amethi,Sultanpur,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1470.0,1525.0,1500.0,26.346274,81.6252039,,,0.374,19.770833333333332
Uttar Pradesh,Amethi,Sultanpur,Capsicum,Capsicum,FAQ,14/08/2025,5480.0,5525.0,5500.0,26.346274,81.6252039,,,0.676,
Uttar Pradesh,Amethi,Sultanpur,Onion,Red,FAQ,14/08/2025,1325.0,1380.0,1350.0,26.346274,81.6252039,,,0.684,19.770833333333332
Uttar Pradesh,Amethi,Sultanpur,Onion,Red,Non-FAQ,14/08/2025,1100.0,1125.0,1115.0,26.346274,81.6252039,,,0.448,19.770833333333332
Uttar Pradesh,Amethi,Sultanpur,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,14/08/2025,2970.0,3025.0,3000.0,26.346274,81.6252039,,,0.567,19.770833333333332
Uttar Pradesh,Amethi,Sultanpur,Pomegranate,Pomogranate,Medium,14/08/2025,6950.0,7025.0,7000.0,26.346274,81.6252039,,,0.373,19.770833333333332
Uttar Pradesh,Ayodhya,Faizabad,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1440.0,1570.0,1510.0,26.7990707,82.2052321,,,0.699,20.170833333333334
Uttar Pradesh,Ayodhya,Faizabad,Brinjal,Round/Long,FAQ,14/08/2025,1470.0,1600.0,1540.0,26.7990707,82.2052321,,,0.68,20.170833333333334
Uttar Pradesh,Ayodhya,Faizabad,Mustard,Sarson(Black),FAQ,14/08/2025,6250.0,6360.0,6325.0,26.7990707,82.2052321,,,0.43,20.170833333333334
Uttar Pradesh,Ayodhya,Faizabad,Pomegranate,Pomogranate,Medium,14/08/2025,7000.0,7150.0,7050.0,26.7990707,82.2052321,,,0.699,20.170833333333334
Uttar Pradesh,Ayodhya,Faizabad,Potato,Desi,FAQ,14/08/2025,1170.0,1260.0,1190.0,26.7990707,82.2052321,,,0.668,20.170833333333334
Uttar Pradesh,Ayodhya,Faizabad,Sugar,Chini,FAQ,14/08/2025,4100.0,4200.0,4170.0,26.7990707,82.2052321,,,0.582,20.170833333333334
Uttar Pradesh,Azamgarh,Azamgarh,Barley (Jau),Dara,FAQ,14/08/2025,2310.0,2410.0,2360.0,26.023639,83.0293105,,,0.393,19.933333333333334
Uttar Pradesh,Azamgarh,Azamgarh,Garlic,Garlic,FAQ,14/08/2025,6510.0,6650.0,6585.0,26.023639,83.0293105,,,0.65,19.933333333333334
Uttar Pradesh,Azamgarh,Azamgarh,Pomegranate,Pomogranate,Medium,14/08/2025,6875.0,7025.0,6950.0,26.023639,83.0293105,,,0.551,19.933333333333334
Uttar Pradesh,Azamgarh,Azamgarh,Pumpkin,Pumpkin,FAQ,14/08/2025,1325.0,1475.0,1400.0,26.023639,83.0293105,,,0.351,19.933333333333334
Uttar Pradesh,Badaun,Shahaswan,Banana,Amruthapani,Medium,14/08/2025,2000.0,2300.0,2200.0,28.0649367,79.043832,,,0.674,18.8625
Uttar Pradesh,Badaun,Shahaswan,Banana - Green,Banana - Green,FAQ,14/08/2025,1500.0,1700.0,1600.0,28.0649367,79.043832,,,0.605,18.8625
Uttar Pradesh,Badaun,Shahaswan,Pumpkin,Other,FAQ,14/08/2025,900.0,1100.0,1000.0,28.0649367,79.043832,,,0.641,18.8625
Uttar Pradesh,Bahraich,Bahraich,Banana,Banana - Ripe,Medium,14/08/2025,2700.0,2900.0,2800.0,27.7343823,81.47654,,,0.388,
Uttar Pradesh,Bahraich,Bahraich,Banana - Green,Banana - Green,FAQ,14/08/2025,1600.0,1700.0,1650.0,27.7343823,81.47654,,,0.652,20.591666666666665
Uttar Pradesh,Bahraich,Bahraich,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,14/08/2025,7500.0,7750.0,7620.0,27.7343823,81.47654,,,0.498,20.591666666666665
Uttar Pradesh,Bahraich,Bahraich,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,2300.0,2450.0,2375.0,27.7343823,81.47654,,,0.557,20.591666666666665
Uttar Pradesh,Bahraich,Bahraich,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,14/08/2025,10150.0,10350.0,10240.0,27.7343823,81.47654,,,0.561,20.591666666666665
Uttar Pradesh,Bahraich,Bahraich,Garlic,Garlic,FAQ,14/08/2025,6200.0,6500.0,6350.0,27.7343823,81.47654,,,0.643,20.591666666666665
Uttar Pradesh,Bahraich,Bahraich,Gur(Jaggery),Red,FAQ,14/08/2025,4500.0,4700.0,4615.0,27.7343823,81.47654,,,0.503,20.591666666666665
Uttar Pradesh,Bahraich,Bahraich,Mousambi(Sweet Lime),Mousambi,Medium,14/08/2025,3800.0,3950.0,3875.0,27.7343823,81.47654,,,0.628,20.591666666666665
Uttar Pradesh,Bahraich,Bahraich,Papaya,Papaya,Medium,14/08/2025,2900.0,3075.0,2980.0,27.7343823,81.47654,,,0.405,20.591666666666665
Uttar Pradesh,Ballia,Ballia,Bengal Gram(Gram)(Whole),Average (Whole),FAQ,14/08/2025,6600.0,6650.0,6625.0,25.8749594,84.1210329,,,0.393,20.541666666666668
Uttar Pradesh,Ballia,Ballia,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1500.0,1560.0,1530.0,25.8749594,84.1210329,,,0.486,20.541666666666668
Uttar Pradesh,Ballia,Ballia,Lemon,Lemon,FAQ,14/08/2025,4640.0,4730.0,4680.0,25.8749594,84.1210329,,,0.418,20.541666666666668
Uttar Pradesh,Ballia,Ballia,Lentil (Masur)(Whole),Masoor Gola,FAQ,14/08/2025,6820.0,6880.0,6850.0,25.8749594,84.1210329,,,0.406,20.541666666666668
Uttar Pradesh,Ballia,Ballia,Mousambi(Sweet Lime),Mousambi,Medium,14/08/2025,3480.0,3580.0,3530.0,25.8749594,84.1210329,,,0.509,20.541666666666668
Uttar Pradesh,Ballia,Rasda,Apple,Delicious,Medium,14/08/2025,9365.0,9500.0,9440.0,25.8749594,84.1210329,,,0.596,20.541666666666668
Uttar Pradesh,Ballia,Rasda,Banana - Green,Banana - Green,FAQ,14/08/2025,1725.0,1850.0,1790.0,25.8749594,84.1210329,,,0.602,20.541666666666668
Uttar Pradesh,Ballia,Rasda,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,14/08/2025,6550.0,6700.0,6620.0,25.8749594,84.1210329,,,0.431,20.541666666666668
Uttar Pradesh,Ballia,Rasda,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1425.0,1550.0,1490.0,25.8749594,84.1210329,,,0.507,20.541666666666668
Uttar Pradesh,Ballia,Rasda,Ginger(Green),Green Ginger,FAQ,14/08/2025,3780.0,3925.0,3840.0,25.8749594,84.1210329,,,0.586,20.541666666666668
Uttar Pradesh,Ballia,Rasda,Green Gram (Moong)(Whole),Green (Whole),FAQ,14/08/2025,8700.0,8855.0,8788.0,25.8749594,84.1210329,,,0.68,20.541666666666668
Uttar Pradesh,Ballia,Rasda,Pumpkin,Pumpkin,FAQ,14/08/2025,1260.0,1425.0,1350.0,25.8749594,84.1210329,,,0.687,20.541666666666668
Uttar Pradesh,Ballia,Rasda,Rice,III,FAQ,14/08/2025,3280.0,3425.0,3350.0,25.8749594,84.1210329,,,0.491,20.541666666666668
Uttar Pradesh,Balrampur,Panchpedwa,Banana - Green,Banana - Green,FAQ,14/08/2025,1450.0,1650.0,1550.0,27.4476988,82.3956245,,,0.653,20.5625
Uttar Pradesh,Balrampur,Panchpedwa,Rice,III,FAQ,14/08/2025,2600.0,2800.0,2700.0,27.4476988,82.3956245,,,0.691,20.5625
Uttar Pradesh,Balrampur,Tulsipur,Pumpkin,Pumpkin,FAQ,14/08/2025,1420.0,1500.0,1450.0,27.4476988,82.3956245,,,0.612,20.5625
Uttar Pradesh,Banda,Banda,Cabbage,Cabbage,FAQ,14/08/2025,1650.0,1760.0,1700.0,25.4438537,80.5595237,,,0.435,19.466666666666665
Uttar Pradesh,Banda,Banda,Onion,Red,FAQ,14/08/2025,1260.0,1425.0,1350.0,25.4438537,80.5595237,,,0.354,19.466666666666665
Uttar Pradesh,Banda,Banda,Tomato,Deshi,FAQ,14/08/2025,3840.0,3960.0,3900.0,25.4438537,80.5595237,,,0.381,19.466666666666665
Uttar Pradesh,Barabanki,Barabanki,Garlic,Garlic,FAQ,14/08/2025,6360.0,6460.0,6410.0,26.9421406,81.3856087,,,0.624,
Uttar Pradesh,Barabanki,Barabanki,Green Chilli,Green Chilly,FAQ,14/08/2025,4610.0,4700.0,4660.0,26.9421406,81.3856087,,,0.375,20.158333333333335
Uttar Pradesh,Barabanki,Barabanki,Onion,Red,FAQ,14/08/2025,1300.0,1350.0,1320.0,26.9421406,81.3856087,,,0.351,20.158333333333335
Uttar Pradesh,Barabanki,Barabanki,Papaya,Papaya,Medium,14/08/2025,2800.0,2900.0,2850.0,26.9421406,81.3856087,,,0.351,20.158333333333335
Uttar Pradesh,Barabanki,Barabanki,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,14/08/2025,1700.0,1780.0,1740.0,26.9421406,81.3856087,,,0.548,20.158333333333335
Uttar Pradesh,Bareilly,Anwala,Tomato,Deshi,FAQ,14/08/2025,4000.0,4500.0,4200.0,28.4582344,79.4047452,,,0.53,18.958333333333332
Uttar Pradesh,Bareilly,Bahedi,Apple,Apple,Medium,14/08/2025,5230.0,5285.0,5260.0,28.4582344,79.4047452,,,0.47,18.958333333333332
Uttar Pradesh,Bareilly,Bahedi,Wood,Other,FAQ,14/08/2025,535.0,610.0,565.0,28.4582344,79.4047452,,,0.582,18.958333333333332
Uttar Pradesh,Bijnor,Kiratpur,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1400.0,1500.0,1450.0,29.4074203,78.4821406,,,0.518,18.941666666666666
Uttar Pradesh,Bijnor,Najibabad,Potato,Desi,FAQ,14/08/2025,1000.0,1400.0,1200.0,29.4074203,78.4821406,,,0.652,18.941666666666666
Uttar Pradesh,Bulandshahar,Anoop Shahar,Colacasia,Colacasia,FAQ,14/08/2025,1000.0,1400.0,1200.0,28.5246712,77.5996529,,,0.574,17.816666666666666
Uttar Pradesh,Bulandshahar,Anoop Shahar,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,1200.0,1600.0,1400.0,28.5246712,77.5996529,,,0.444,17.816666666666666
Uttar Pradesh,Bulandshahar,Gulavati,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,1400.0,1600.0,1500.0,28.5246712,77.5996529,,,0.629,17.816666666666666
Uttar Pradesh,Bulandshahar,Gulavati,Ginger(Green),Green Ginger,FAQ,14/08/2025,6000.0,6200.0,6100.0,28.5246712,77.5996529,,,0.653,17.816666666666666
Uttar Pradesh,Bulandshahar,Gulavati,Lemon,Other,FAQ,14/08/2025,7000.0,7200.0,7100.0,28.5246712,77.5996529,,,0.611,17.816666666666666
Uttar Pradesh,Bulandshahar,Sikarpur,Onion,Red,FAQ,14/08/2025,1400.0,1500.0,1450.0,28.5246712,77.5996529,,,0.481,17.816666666666666
Uttar Pradesh,Bulandshahar,Sikarpur,Pumpkin,Pumpkin,FAQ,14/08/2025,1400.0,1600.0,1500.0,28.5246712,77.5996529,,,0.597,17.816666666666666
Uttar Pradesh,Bulandshahar,Sikarpur,Tomato,Deshi,FAQ,14/08/2025,3800.0,4000.0,3900.0,28.5246712,77.5996529,,,0.45,17.816666666666666
Uttar Pradesh,Etah,Aliganj,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,14/08/2025,2100.0,2115.0,2110.0,27.5550357,78.5992221,,,0.612,18.279166666666665
Uttar Pradesh,Etah,Aliganj,Wheat,Dara,FAQ,14/08/2025,2450.0,2460.0,2455.0,27.5550357,78.5992221,,,0.622,18.279166666666665
Uttar Pradesh,Etawah,Jasvantnagar,Maize,Yellow,FAQ,14/08/2025,2200.0,2250.0,2225.0,26.7155629,79.0917098,,,0.453,18.004166666666666
Uttar Pradesh,Gonda,Gonda,Capsicum,Capsicum,FAQ,14/08/2025,7360.0,7650.0,7500.0,27.1103723,81.9238906,,,0.652,20.466666666666665
Uttar Pradesh,Gonda,Gonda,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,2430.0,2540.0,2450.0,27.1103723,81.9238906,,,0.404,20.466666666666665
Uttar Pradesh,Gonda,Gonda,Little gourd (Kundru),Little gourd (Kundru),FAQ,14/08/2025,1960.0,2100.0,2000.0,27.1103723,81.9238906,,,0.647,20.466666666666665
Uttar Pradesh,Gonda,Gonda,Onion,Red,FAQ,14/08/2025,1300.0,1500.0,1350.0,27.1103723,81.9238906,,,0.373,20.466666666666665
Uttar Pradesh,Gonda,Gonda,Tomato,Hybrid,FAQ,14/08/2025,4760.0,5000.0,4800.0,27.1103723,81.9238906,,,0.398,20.466666666666665
Uttar Pradesh,Hardoi,Sandila,Tomato,Hybrid,FAQ,14/08/2025,3700.0,3800.0,3750.0,27.3369978,80.0998232,,,0.358,19.283333333333335
Uttar Pradesh,Hathras,Sikandraraau,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,14/08/2025,2145.0,2235.0,2180.0,27.5724324,78.1116209,,,0.578,17.579166666666666
Uttar Pradesh,Hathras,Sikandraraau,Potato,Desi,FAQ,14/08/2025,580.0,700.0,650.0,27.5724324,78.1116209,,,0.427,17.579166666666666
Uttar Pradesh,Jalaun (Orai),Jalaun,Brinjal,Round/Long,FAQ,14/08/2025,1000.0,1200.0,1000.0,26.0921397,79.3655965,,,0.521,18.0125
Uttar Pradesh,Jalaun (Orai),Jalaun,Ginger(Green),Green Ginger,FAQ,14/08/2025,2000.0,2000.0,2000.0,26.0921397,79.3655965,,,0.457,18.0125
Uttar Pradesh,Jalaun (Orai),Jalaun,Pomegranate,Pomogranate,Small,14/08/2025,4000.0,4000.0,4000.0,26.0921397,79.3655965,,,0.625,18.0125
Uttar Pradesh,Jalaun (Orai),Jalaun,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,14/08/2025,2200.0,2200.0,2200.0,26.0921397,79.3655965,,,0.551,18.0125
Uttar Pradesh,Jaunpur,Jaunpur,Brinjal,Brinjal,FAQ,14/08/2025,1675.0,1735.0,1700.0,25.7967065,82.4888992,,,0.426,19.416666666666668
Uttar Pradesh,Jaunpur,Jaunpur,Ginger(Green),Green Ginger,FAQ,14/08/2025,3700.0,3750.0,3725.0,25.7967065,82.4888992,,,0.36,19.416666666666668
Uttar Pradesh,Jaunpur,Jaunpur,Gur(Jaggery),Red,FAQ,14/08/2025,4650.0,4700.0,4675.0,25.7967065,82.4888992,,,0.475,19.416666666666668
Uttar Pradesh,Jaunpur,Jaunpur,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,14/08/2025,3370.0,3425.0,3400.0,25.7967065,82.4888992,,,0.354,19.416666666666668
Uttar Pradesh,Jaunpur,Jaunpur,Sponge gourd,Sponge gourd,FAQ,14/08/2025,2070.0,2125.0,2100.0,25.7967065,82.4888992,,,0.359,19.416666666666668
Uttar Pradesh,Jaunpur,Jaunpur,Tomato,Hybrid,FAQ,14/08/2025,3950.0,4050.0,4000.0,25.7967065,82.4888992,,,0.598,19.416666666666668
Uttar Pradesh,Jaunpur,Jaunpur,Wheat,Dara,FAQ,14/08/2025,2535.0,2580.0,2560.0,25.7967065,82.4888992,,,0.684,19.416666666666668
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Brinjal,Brinjal,FAQ,14/08/2025,1670.0,1870.0,1770.0,25.7967065,82.4888992,,,0.675,19.416666666666668
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Gur(Jaggery),Red,FAQ,14/08/2025,4580.0,4780.0,4680.0,25.7967065,82.4888992,,,0.612,19.416666666666668
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Pomegranate,Pomogranate,Medium,14/08/2025,6785.0,6985.0,6885.0,25.7967065,82.4888992,,,0.423,19.416666666666668
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Pumpkin,Pumpkin,FAQ,14/08/2025,1350.0,1550.0,1450.0,25.7967065,82.4888992,,,0.534,
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Tomato,Deshi,FAQ,14/08/2025,3880.0,4080.0,3980.0,25.7967065,82.4888992,,,0.364,19.416666666666668
Uttar Pradesh,Jhansi,Moth,Tomato,Hybrid,FAQ,14/08/2025,4100.0,4230.0,4150.0,25.529855,78.6527802,,,0.655,18.845833333333335
Uttar Pradesh,Kannuj,Chhibramau,Potato,Local,FAQ,14/08/2025,800.0,920.0,860.0,27.25,80.75,,,0.687,19.833333333333332
Uttar Pradesh,Kaushambi,Bharwari,Lemon,Lemon,FAQ,14/08/2025,1500.0,1900.0,1800.0,25.5342456,81.4493567,,,0.565,19.420833333333334
Uttar Pradesh,Kaushambi,Bharwari,Wheat,Dara,FAQ,14/08/2025,2450.0,2550.0,2500.0,25.5342456,81.4493567,,,0.352,19.420833333333334
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Bhindi(Ladies Finger),Other,FAQ,14/08/2025,2200.0,2260.0,2230.0,27.952,80.78257,,,0.602,20.066666666666666
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1800.0,1840.0,1820.0,27.952,80.78257,,,0.663,20.066666666666666
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Garlic,Garlic,FAQ,14/08/2025,2939.0,2989.0,2956.0,27.952,80.78257,,,0.417,
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Lemon,Lemon,FAQ,14/08/2025,4200.0,4250.0,4220.0,27.952,80.78257,,,0.564,20.066666666666666
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Onion,Red,FAQ,14/08/2025,2900.0,2985.0,2945.0,27.952,80.78257,,,0.687,20.066666666666666
Uttar Pradesh,Lakhimpur,Lakhimpur,Apple,Simla,Medium,14/08/2025,9080.0,9350.0,9260.0,27.9850602,80.7538454,,,0.384,20.166666666666668
Uttar Pradesh,Lakhimpur,Lakhimpur,Banana,Banana - Ripe,Medium,14/08/2025,2500.0,2730.0,2650.0,27.9850602,80.7538454,,,0.657,20.166666666666668
Uttar Pradesh,Lakhimpur,Lakhimpur,Brinjal,Round/Long,FAQ,14/08/2025,1490.0,1770.0,1700.0,27.9850602,80.7538454,,,0.487,20.166666666666668
Uttar Pradesh,Lakhimpur,Lakhimpur,Ginger(Green),Green Ginger,FAQ,14/08/2025,3680.0,3900.0,3850.0,27.9850602,80.7538454,,,0.477,20.166666666666668
Uttar Pradesh,Lakhimpur,Lakhimpur,Gur(Jaggery),Pathari,FAQ,14/08/2025,3660.0,3890.0,3850.0,27.9850602,80.7538454,,,0.462,20.166666666666668
Uttar Pradesh,Lakhimpur,Lakhimpur,Onion,Red,FAQ,14/08/2025,1360.0,1485.0,1420.0,27.9850602,80.7538454,,,0.353,20.166666666666668
Uttar Pradesh,Lakhimpur,Lakhimpur,Wheat,Dara,FAQ,14/08/2025,2400.0,2560.0,2535.0,27.9850602,80.7538454,,,0.372,20.166666666666668
Uttar Pradesh,Lalitpur,Mehrauni,Soyabean,Soyabeen,Non-FAQ,14/08/2025,3900.0,4200.0,4000.0,24.6999688,78.51862,,,0.379,18.754166666666666
Uttar Pradesh,Maharajganj,Anandnagar,Tomato,Deshi,FAQ,14/08/2025,1500.0,2200.0,1800.0,27.0936024,83.5660681,,,0.488,21.116666666666667
Uttar Pradesh,Maharajganj,Gadaura,Garlic,Garlic,FAQ,14/08/2025,3000.0,3200.0,3100.0,27.0936024,83.5660681,,,0.601,21.116666666666667
Uttar Pradesh,Maharajganj,Nautnava,Garlic,Average,FAQ,14/08/2025,2300.0,2500.0,2400.0,27.0936024,83.5660681,,,0.601,21.116666666666667
Uttar Pradesh,Mainpuri,Ghiraur,Brinjal,Round/Long,FAQ,14/08/2025,1300.0,1500.0,1400.0,27.2093072,79.0625369,,,0.448,18.462500000000002
Uttar Pradesh,Mainpuri,Ghiraur,Lemon,Lemon,FAQ,14/08/2025,3100.0,3300.0,3200.0,27.2093072,79.0625369,,,0.607,18.462500000000002
Uttar Pradesh,Mainpuri,Ghiraur,Potato,Local,FAQ,14/08/2025,855.0,1055.0,955.0,27.2093072,79.0625369,,,0.505,18.462500000000002
Uttar Pradesh,Mainpuri,Ghiraur,Pumpkin,Pumpkin,FAQ,14/08/2025,960.0,1160.0,1060.0,27.2093072,79.0625369,,,0.574,18.462500000000002
Uttar Pradesh,Mainpuri,Mainpuri,Apple,Delicious,Medium,14/08/2025,8100.0,8500.0,8300.0,27.2093072,79.0625369,,,0.353,18.462500000000002
Uttar Pradesh,Mainpuri,Mainpuri,Brinjal,Round/Long,FAQ,14/08/2025,1280.0,1470.0,1390.0,27.2093072,79.0625369,,,0.42,18.462500000000002
Uttar Pradesh,Mainpuri,Mainpuri,Colacasia,Colacasia,FAQ,14/08/2025,1570.0,1750.0,1680.0,27.2093072,79.0625369,,,0.398,18.462500000000002
Uttar Pradesh,Mainpuri,Mainpuri,Garlic,Garlic,FAQ,14/08/2025,5500.0,5800.0,5660.0,27.2093072,79.0625369,,,0.598,18.462500000000002
Uttar Pradesh,Mainpuri,Mainpuri,Ginger(Green),Green Ginger,FAQ,14/08/2025,3460.0,3630.0,3545.0,27.2093072,79.0625369,,,0.421,18.462500000000002
Uttar Pradesh,Mainpuri,Mainpuri,Lemon,Lemon,FAQ,14/08/2025,3050.0,3200.0,3100.0,27.2093072,79.0625369,,,0.681,18.462500000000002
Uttar Pradesh,Mainpuri,Mainpuri,Maize,Yellow,FAQ,14/08/2025,2000.0,2235.0,2226.0,27.2093072,79.0625369,,,0.697,18.462500000000002
Uttar Pradesh,Mainpuri,Mainpuri,Potato,Local,FAQ,14/08/2025,860.0,1050.0,975.0,27.2093072,79.0625369,,,0.36,18.462500000000002
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Gur(Jaggery),Achhu,FAQ,14/08/2025,5400.0,5500.0,5450.0,25.94167,83.56111,,,0.697,
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Masur Dal,Kala Masoor New,FAQ,14/08/2025,9000.0,9100.0,9060.0,25.94167,83.56111,,,0.415,20.270833333333332
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Tomato,Deshi,FAQ,14/08/2025,1900.0,2000.0,1955.0,25.94167,83.56111,,,0.387,20.270833333333332
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Apple,Delicious,Medium,14/08/2025,7000.0,7200.0,7100.0,25.94167,83.56111,,,0.504,20.270833333333332
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Banana,Medium,Medium,14/08/2025,1000.0,1200.0,1100.0,25.94167,83.56111,,,0.612,20.270833333333332
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,900.0,1000.0,950.0,25.94167,83.56111,,,0.479,20.270833333333332
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Brinjal,Brinjal,FAQ,14/08/2025,1000.0,1200.0,1100.0,25.94167,83.56111,,,0.466,20.270833333333332
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Cauliflower,Cauliflower,FAQ,14/08/2025,1000.0,1200.0,1100.0,25.94167,83.56111,,,0.377,20.270833333333332
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,1000.0,1200.0,1100.0,25.94167,83.56111,,,0.688,20.270833333333332
Uttar Pradesh,Pillibhit,Pilibhit,Onion,Red,Non-FAQ,14/08/2025,1205.0,1290.0,1250.0,27.25,80.75,,,0.687,19.833333333333332
Uttar Pradesh,Pillibhit,Puranpur,Brinjal,Brinjal,FAQ,14/08/2025,1650.0,1730.0,1695.0,27.25,80.75,,,0.407,19.833333333333332
Uttar Pradesh,Pillibhit,Puranpur,Papaya,Papaya,Medium,14/08/2025,2740.0,2820.0,2782.0,27.25,80.75,,,0.538,19.833333333333332
Uttar Pradesh,Pillibhit,Puranpur,Pumpkin,Pumpkin,FAQ,14/08/2025,1280.0,1350.0,1315.0,27.25,80.75,,,0.406,19.833333333333332
Uttar Pradesh,Prayagraj,Allahabad,Potato,Chandermukhi,FAQ,14/08/2025,920.0,1000.0,950.0,25.4381302,81.8338005,,,0.605,20.0
Uttar Pradesh,Prayagraj,Lediyari,Wood,Beete (Rose),FAQ,14/08/2025,400.0,500.0,450.0,25.4381302,81.8338005,,,0.637,20.0
Uttar Pradesh,Raebarelli,Bachranwa,Paddy(Dhan)(Common),Common,FAQ,14/08/2025,2275.0,2300.0,2285.0,26.772397,80.9443626,,,0.363,19.825
Uttar Pradesh,Raebarelli,Bachranwa,Tomato,Hybrid,FAQ,14/08/2025,3850.0,3950.0,3900.0,26.772397,80.9443626,,,0.661,19.825
Uttar Pradesh,Raebarelli,Bachranwa,Wheat,Dara,FAQ,14/08/2025,2500.0,2540.0,2515.0,26.772397,80.9443626,,,0.442,19.825
Uttar Pradesh,Raebarelli,Lalganj,Wheat,Dara,FAQ,14/08/2025,2450.0,2600.0,2550.0,26.772397,80.9443626,,,0.507,
Uttar Pradesh,Raebarelli,Raibareilly,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,2200.0,2300.0,2250.0,26.772397,80.9443626,,,0.361,19.825
Uttar Pradesh,Raebarelli,Raibareilly,Garlic,Garlic,FAQ,14/08/2025,6100.0,6200.0,6150.0,26.772397,80.9443626,,,0.658,19.825
Uttar Pradesh,Raebarelli,Raibareilly,Papaya,Papaya,Medium,14/08/2025,2560.0,2650.0,2600.0,26.772397,80.9443626,,,0.542,
Uttar Pradesh,Raebarelli,Raibareilly,Pomegranate,Pomogranate,Medium,14/08/2025,7000.0,7100.0,7050.0,26.772397,80.9443626,,,0.546,19.825
Uttar Pradesh,Raebarelli,Raibareilly,Pumpkin,Pumpkin,FAQ,14/08/2025,1560.0,1650.0,1600.0,26.772397,80.9443626,,,0.48,19.825
Uttar Pradesh,Saharanpur,Chutmalpur,Garlic,Garlic,FAQ,14/08/2025,3900.0,4300.0,4100.0,29.9856799,77.5040646,,,0.518,18.254166666666666
Uttar Pradesh,Saharanpur,Chutmalpur,Lemon,Lemon,FAQ,14/08/2025,2900.0,3300.0,3100.0,29.9856799,77.5040646,,,0.494,18.254166666666666
Uttar Pradesh,Saharanpur,Chutmalpur,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,14/08/2025,1850.0,2050.0,1950.0,29.9856799,77.5040646,,,0.659,18.254166666666666
Uttar Pradesh,Saharanpur,Chutmalpur,Potato,Potato,FAQ,14/08/2025,1200.0,1400.0,1300.0,29.9856799,77.5040646,,,0.37,18.254166666666666
Uttar Pradesh,Saharanpur,Chutmalpur,Tomato,Hybrid,FAQ,14/08/2025,2350.0,2550.0,2450.0,29.9856799,77.5040646,,,0.69,18.254166666666666
